lat,lon,mean_ALD_hist
64.79821,-147.71648,0.79
65.08505,-146.26398,0.97
63.34071,-144.85739,0.76
63.0953,-145.46015,0.73
65.25955,-147.29971,0.64
64.49004,-145.97517,0.83
65.09127,-144.74119,0.80
64.61598,-146.7263,0.84
63.64979,-148.76132,0.85
64.94183,-144.81599,0.93
65.17957,-146.01738,0.79
63.49716,-146.35082,0.96
63.94264,-145.58109,0.70
62.85957,-147.13856,0.88
63.41405,-145.4567,0.70
64.01533,-148.07553,1.00
63.73448,-146.49757,0.82
65.46717,-148.58007,0.61
64.47715,-146.78548,0.75
63.95441,-146.85631,0.92
64.67689,-147.8949,0.66
63.12701,-147.07664,0.61
64.90342,-147.10275,0.84
63.91952,-148.26484,0.63
65.51159,-147.80976,0.68
63.7,-146.28688,0.81
62.69798,-148.53451,0.99
62.88505,-147.83735,0.74
63.03772,-148.10073,0.72
62.77383,-148.00072,0.88
65.09728,-144.79728,0.83
63.43532,-145.3027,0.51
63.97469,-145.1155,0.89
62.88529,-146.28737,0.73
64.17913,-145.30385,0.80
63.44988,-146.81546,0.88
63.73532,-145.13554,0.74
64.28269,-145.68186,0.71
63.72761,-145.88566,0.72
63.40029,-144.59579,0.82
64.35202,-148.3889,0.82
63.64164,-146.27486,0.71
63.56452,-147.97852,0.64
65.03597,-147.18046,0.67
64.23146,-145.02669,0.83
64.5557,-147.73666,0.71
65.42987,-145.15247,0.69
64.23387,-146.24636,0.67
64.30672,-146.27961,0.74
64.6586,-145.17513,0.73
64.66267,-145.93789,0.75
64.01884,-147.84408,0.79
64.57345,-145.50345,0.86
64.63487,-147.71135,0.68
64.84069,-146.84127,0.83
62.84901,-146.85074,0.73
63.01437,-148.32114,0.70
63.17619,-145.61413,0.78
64.41322,-145.84242,0.77
64.42228,-145.80817,0.62
64.98001,-145.96659,0.74
64.5604,-144.8499,0.82
65.38621,-148.64984,0.78
65.39525,-145.60902,0.60
65.0097,-148.25775,0.60
63.30472,-145.2184,0.76
64.08639,-148.29989,0.56
65.10881,-146.25073,0.64
62.73329,-145.5421,0.95
62.69595,-144.82167,0.89
63.45325,-146.1749,0.90
64.2504,-146.97707,0.99
64.48986,-148.59842,0.90
64.56689,-147.99351,0.95
64.22944,-145.95845,0.83
64.89227,-146.03069,0.95
63.99855,-145.21764,0.64
63.40003,-147.13811,0.86
64.64532,-147.22332,0.70
64.40863,-145.31905,0.97
63.42146,-148.61132,0.83
63.42108,-146.84429,0.52
65.05106,-148.44389,0.77
64.23739,-145.198,0.89
62.72789,-146.72995,0.68
65.11511,-145.87519,0.72
63.19516,-147.9567,0.89
64.91888,-146.04538,0.77
63.48778,-144.8028,0.77
64.56623,-147.24971,0.69
63.89055,-147.49148,0.88
65.38926,-146.8867,0.86
64.0909,-146.95853,0.73
62.68404,-145.05181,0.82
65.57139,-145.06738,0.75
64.23435,-147.59313,0.72
62.75566,-148.27281,0.87
65.48807,-144.51372,0.73
64.08236,-147.06388,0.84
62.84205,-147.98283,0.70
64.72202,-144.65092,0.81
65.59343,-145.22046,0.71
65.08389,-148.25041,0.86
64.89033,-146.57851,0.65
62.93215,-147.60578,0.70
65.56218,-145.46575,0.84
62.97778,-146.61825,0.72
64.04188,-145.20758,0.73
63.16407,-147.12854,0.81
63.61609,-147.14335,0.74
62.93795,-147.72864,0.77
63.4034,-148.28109,0.70
64.81152,-145.01192,0.97
63.93077,-147.38535,0.76
64.37035,-146.34707,0.79
63.44381,-144.58516,0.87
63.2408,-146.2721,0.73
63.07639,-148.71197,0.80
62.92535,-148.724,0.73
63.37513,-144.76681,0.76
63.52479,-147.50135,0.74
63.18526,-146.47017,0.89
63.15826,-145.56728,0.80
65.43646,-145.64509,0.82
64.20013,-145.14653,0.80
62.88733,-146.42622,0.74
64.29662,-147.25756,0.81
63.43749,-147.00603,0.71
64.36856,-145.00586,0.67
63.61654,-146.95804,0.77
63.35464,-146.08503,0.85
65.08518,-148.69297,0.65
62.91825,-147.15166,0.74
62.91256,-146.66521,0.68
64.77846,-147.63845,0.79
65.47692,-146.43349,0.80
63.63663,-147.87286,0.82
65.41748,-146.27176,0.95
64.70643,-147.33811,0.83
65.48868,-147.97132,0.74
65.02752,-145.93976,0.61
63.85651,-147.79456,0.88
65.50535,-148.59104,0.83
64.30297,-145.21881,0.75
62.77114,-148.50157,0.85
64.03906,-147.33082,0.91
62.7672,-148.12875,0.85
63.38427,-145.3024,0.76
63.68021,-147.86602,0.81
65.52799,-146.51012,0.76
64.0587,-147.66631,0.83
64.18306,-146.99751,0.72
63.05373,-147.29518,0.89
64.05325,-146.83384,0.66
65.05374,-148.54589,0.71
64.25092,-147.90292,0.86
63.12854,-148.25441,0.73
64.78931,-147.82373,0.67
63.78886,-144.7024,0.78
65.37663,-146.42958,0.72
64.81534,-147.76652,0.83
65.10819,-146.56322,0.75
62.90626,-147.72974,0.84
64.38852,-145.66642,0.74
64.38056,-146.76371,0.64
62.87915,-146.05262,0.78
63.55876,-146.09055,0.91
65.06933,-145.18678,0.83
65.28507,-145.32859,0.77
65.28287,-146.04838,0.81
63.57344,-144.94013,0.58
63.38039,-148.71466,0.86
64.10714,-144.64791,0.82
63.3357,-145.96749,0.76
62.86125,-148.44688,0.81
63.13389,-146.28535,0.74
63.1257,-145.27426,0.95
63.76065,-144.84811,0.82
63.06392,-148.57787,0.76
63.56599,-145.04444,1.01
65.37286,-145.69712,0.93
65.0066,-145.98126,0.81
63.65895,-146.13713,0.53
64.04937,-144.98605,0.83
65.00841,-146.43997,0.73
64.23905,-147.57632,0.66
63.86646,-146.24146,0.95
64.2989,-148.35656,0.95
64.0341,-147.60661,0.84
62.84491,-148.74604,0.70
64.52602,-147.62044,0.72
63.34917,-148.10909,0.84
65.06912,-148.15433,0.93
64.24768,-146.94951,0.66
62.90657,-144.53595,0.78
65.4092,-145.19492,0.84
64.52152,-148.81583,0.75
64.14152,-144.67142,0.85
63.68543,-146.63746,0.82
62.92001,-146.67544,0.72
64.58217,-145.58657,0.95
63.10984,-148.45905,0.64
63.45466,-145.42022,0.89
64.53051,-146.43563,0.68
63.60449,-146.96417,0.72
63.06373,-148.50809,0.83
63.2825,-147.29532,0.87
64.98567,-147.78298,0.82
64.85996,-145.53128,0.72
63.4534,-145.23573,0.65
63.68092,-144.6495,0.88
63.65115,-145.41191,0.86
65.27525,-146.35157,0.67
63.04587,-144.85248,0.74
64.69722,-145.18218,0.75
64.729,-147.1797,0.85
63.26684,-144.71431,0.83
64.88749,-147.46482,0.85
64.94592,-146.25232,0.73
64.10873,-148.47612,0.80
65.28046,-147.86932,0.87
63.12603,-146.09223,0.67
64.65183,-146.51649,0.83
63.68647,-147.15065,0.80
64.04638,-145.19056,0.74
63.00569,-148.03184,0.82
63.77263,-145.30137,0.79
64.69121,-144.8907,0.65
63.06095,-144.8723,0.69
63.2791,-146.76081,0.84
63.64387,-148.35245,0.83
65.14443,-146.23083,0.83
64.88401,-144.80596,0.67
63.47273,-148.75725,0.89
65.37641,-148.53552,0.85
64.49876,-145.63371,0.73
63.74577,-144.94286,0.69
62.93437,-145.85553,0.85
63.79341,-148.19635,0.70
63.10525,-147.62068,0.75
63.75867,-148.0276,0.80
63.24745,-147.45342,0.88
64.76064,-148.33637,0.65
65.06634,-144.92026,0.72
63.7013,-147.75613,0.82
65.11305,-148.369,0.77
63.20677,-148.34437,0.74
65.06037,-144.86419,0.74
63.02785,-145.25718,0.61
64.73077,-146.67949,0.76
64.89491,-146.56125,0.84
63.54648,-145.15542,0.84
63.87896,-144.93898,0.88
63.82978,-147.1926,0.73
65.19746,-148.62352,0.83
65.11911,-145.97713,0.87
63.3408,-145.19847,0.61
63.50748,-145.14863,0.82
62.91854,-145.65348,0.87
63.5112,-146.48569,0.66
64.55024,-146.13221,0.70
62.74773,-146.0789,0.74
63.61842,-148.0805,0.75
65.01675,-144.51779,0.79
62.91033,-145.23679,0.80
65.38919,-148.11177,0.82
63.04265,-146.93612,0.69
63.45599,-148.10098,1.10
63.85385,-145.75958,0.79
63.83094,-148.53524,0.71
63.56558,-146.95546,0.69
63.49396,-144.97064,0.87
63.02406,-146.2719,0.89
65.12997,-145.22561,0.67
65.38233,-147.14472,0.83
64.43385,-145.37778,0.80
63.38502,-146.49434,0.73
63.11967,-146.1519,0.76
64.51493,-146.53173,0.57
64.01411,-147.86076,0.71
64.35575,-146.70411,0.75
64.00257,-146.45687,0.59
63.77709,-144.82432,0.73
62.89244,-147.8478,0.55
63.44295,-146.13771,0.79
63.21411,-148.35501,0.50
64.12055,-148.39861,0.73
65.55715,-146.55401,0.68
65.32226,-145.81633,0.85
62.92856,-145.80249,0.75
63.08504,-148.33052,0.74
63.52391,-144.89662,0.73
63.61303,-148.56549,0.86
63.87205,-147.95862,0.83
62.69042,-145.73224,0.63
63.14056,-145.40739,0.68
62.84119,-147.84408,0.73
62.81618,-146.96467,0.95
63.39286,-148.10258,0.92
64.96127,-145.05709,0.85
64.5112,-146.43145,0.88
63.06423,-148.04638,0.96
64.9309,-144.54011,0.96
63.03036,-148.09018,0.78
62.80815,-146.52236,0.54
62.84172,-146.65896,0.87
64.52411,-146.49756,0.83
65.19279,-147.32012,0.69
65.41816,-146.15134,0.65
65.33324,-145.61515,0.74
65.07666,-148.23923,0.76
63.09588,-148.04554,0.76
65.37984,-146.14308,0.61
62.79386,-146.9339,0.69
63.6817,-145.75304,0.60
64.84164,-145.71921,0.63
63.41882,-144.87033,0.72
62.89515,-145.32926,0.66
64.59259,-147.86403,0.81
62.94477,-145.89214,0.82
64.79538,-147.35072,0.79
63.27132,-146.19963,0.76
63.80475,-148.73274,0.79
65.57651,-144.51939,0.85
64.40075,-144.60655,0.86
63.2996,-145.5758,0.66
65.29265,-146.78991,0.74
64.61098,-146.17208,0.73
64.48291,-148.7324,0.81
64.08609,-148.22816,0.77
63.38215,-147.92418,0.73
63.02417,-144.55416,0.60
65.38021,-145.70787,0.61
62.92047,-145.49808,0.86
63.16762,-145.42094,0.72
65.59444,-145.53732,0.58
64.03178,-148.59855,0.72
63.217,-147.59488,0.70
65.059,-148.04118,0.62
65.46991,-145.79109,0.86
64.71866,-146.87691,0.64
65.1093,-145.14828,0.74
64.5843,-146.15743,0.65
63.64471,-148.63596,0.78
64.12385,-147.35998,0.76
62.94017,-145.90859,0.85
64.68862,-145.76156,0.62
64.74313,-144.84526,0.66
63.12591,-145.79629,0.76
64.35756,-145.55247,0.84
62.79674,-145.94173,0.76
63.21684,-144.55814,0.80
64.63766,-145.33445,0.71
64.70601,-146.61936,0.86
64.38056,-147.21445,0.83
65.05292,-145.33045,0.67
64.61523,-148.04248,0.76
62.86815,-144.97903,0.68
62.78669,-147.42472,0.75
65.43623,-146.08101,0.77
63.40202,-148.60613,0.64
64.12664,-145.46407,0.85
63.28209,-145.30179,0.70
64.40586,-146.13832,0.80
65.03988,-147.08956,0.69
64.86051,-146.15187,0.78
65.4841,-145.93334,0.84
64.36173,-147.54352,0.70
64.50851,-146.59362,0.70
63.95895,-146.2784,0.63
64.5189,-145.05045,0.81
64.54513,-145.53421,0.77
65.11553,-148.39735,0.67
65.51135,-148.2291,0.82
62.93452,-148.48317,0.70
65.56543,-148.06673,0.64
64.37105,-148.32181,0.63
65.42069,-144.70611,0.77
65.31277,-145.97152,0.73
64.72505,-144.67867,0.75
63.56961,-146.68308,0.57
64.70898,-148.81461,0.61
65.20583,-146.34552,0.85
65.36628,-145.32563,0.73
63.667,-146.03278,0.53
65.42939,-148.7926,0.74
64.16894,-145.80309,0.70
63.97478,-146.37078,0.58
62.96009,-144.94237,0.86
65.11517,-146.96039,0.66
65.18808,-148.0204,0.72
65.353,-148.77029,0.66
63.63436,-146.82072,0.86
64.3633,-147.76033,0.86
64.72269,-145.78653,0.87
64.81302,-145.08503,0.58
64.11784,-145.38202,0.66
63.03823,-147.20468,0.77
63.10648,-146.08838,0.94
62.91345,-146.73469,0.62
64.22397,-146.77357,0.57
63.15419,-148.66285,0.86
64.42758,-144.61997,0.72
64.07384,-147.75952,0.64
64.28999,-148.60645,0.72
63.2354,-146.40199,0.90
63.98528,-147.88921,0.80
62.72397,-147.24644,0.58
64.4378,-148.15888,0.77
65.22205,-148.12194,0.78
64.59361,-148.78179,0.64
64.5647,-148.73727,0.68
63.83896,-145.73897,0.62
64.35759,-147.63265,0.72
63.33702,-145.62645,0.78
63.04495,-146.05024,0.77
64.67233,-147.57533,0.59
64.4965,-144.90207,0.68
65.43023,-146.92428,0.63
65.46169,-145.58521,0.60
63.43131,-145.73175,0.72
63.50375,-144.55078,0.77
62.82642,-147.50307,0.82
64.69246,-145.43547,0.57
64.06336,-146.87184,0.63
64.78941,-147.22156,0.88
63.28439,-148.29432,0.90
64.33794,-147.29442,0.79
64.94134,-148.6153,0.70
64.61267,-147.07937,0.77
63.24876,-145.46171,0.54
63.40557,-145.78825,0.52
65.24901,-146.02277,0.89
63.80182,-147.94974,0.62
64.61179,-145.62854,0.61
64.38584,-148.4161,0.68
65.56143,-146.92773,0.78
64.86787,-146.16255,0.78
63.44625,-145.75214,0.53
65.40424,-148.28316,0.64
63.91353,-148.68238,0.79
64.04136,-146.46515,0.86
63.86232,-147.59141,0.51
65.53708,-146.47495,0.62
64.96561,-148.04384,0.92
63.59049,-147.52584,0.76
65.32358,-148.42775,0.70
64.81583,-147.50181,0.86
63.66023,-144.80489,0.58
63.59014,-145.78841,0.54
63.52247,-145.16882,0.62
62.89982,-147.85826,0.87
64.75196,-148.66257,0.55
64.81078,-148.26781,0.76
62.806,-146.92789,0.69
65.47753,-148.1266,0.57
62.95626,-147.91539,0.74
62.94534,-147.73909,0.60
65.05241,-145.99996,0.78
64.07648,-146.56201,0.49
65.54881,-145.51894,0.69
65.06326,-146.81032,0.76
63.14791,-147.79664,0.63
65.23943,-145.07101,0.84
63.95943,-148.01652,0.65
62.7111,-148.14073,0.64
64.17926,-145.07124,0.97
62.78215,-145.18024,0.90
65.35458,-145.21241,0.81
63.61293,-145.70463,0.63
63.32654,-146.66598,0.72
62.89568,-148.54254,0.61
63.74662,-145.58857,0.67
63.81405,-145.56579,0.79
65.18473,-147.50263,0.61
64.72704,-146.76964,0.57
64.9396,-146.31501,0.65
62.96615,-144.99532,0.82
62.74469,-148.02813,0.82
64.56785,-144.86023,0.83
63.57988,-147.41741,0.71
64.89994,-147.87071,0.58
63.44161,-146.73459,0.76
64.95494,-145.47656,0.76
63.69776,-144.85526,0.59
63.5627,-146.18822,0.61
65.00274,-145.09207,0.82
63.791,-147.76941,0.55
64.60678,-147.21408,0.69
63.21129,-148.25805,0.78
63.28191,-144.7342,0.76
63.24849,-145.57513,0.64
63.77994,-144.73633,0.64
65.39162,-145.82134,0.87
64.37213,-146.30242,0.88
65.4692,-144.63109,0.68
63.98963,-145.13593,0.67
64.86786,-145.18616,0.76
65.22868,-146.83964,0.80
63.45797,-145.10492,0.55
65.4978,-147.24749,0.62
63.5364,-147.75098,0.89
64.77387,-146.47968,0.54
64.49551,-145.72339,0.69
63.66924,-145.87427,0.78
64.61468,-145.65628,0.79
63.24951,-147.41017,0.84
63.92958,-145.40084,0.55
64.20935,-148.26968,0.58
64.45569,-148.42603,0.90
64.98434,-147.29637,0.84
63.94127,-146.97805,0.71
64.93125,-148.42899,0.66
63.25193,-145.375,0.50
65.13859,-145.42945,0.82
64.25274,-148.2632,0.73
63.30811,-147.74807,0.75
63.51887,-148.77863,0.81
64.24619,-144.81419,0.60
65.01787,-148.56339,0.83
63.39062,-147.42566,0.48
65.38469,-145.69026,0.68
65.26504,-148.1151,0.57
63.53142,-144.90667,0.53
63.01861,-145.40302,0.81
65.53711,-144.67997,0.82
65.1594,-144.78975,0.87
65.5699,-144.99267,0.71
65.37071,-144.82691,0.76
62.87492,-144.5397,0.78
64.51951,-146.7046,0.57
62.68851,-144.92361,0.56
64.27956,-146.0763,0.59
63.56584,-147.21123,0.66
64.27093,-147.64713,0.85
65.55605,-146.87053,0.92
64.07981,-145.6785,0.63
65.54768,-144.83985,0.72
63.60757,-148.36947,0.78
63.38907,-147.8644,0.68
64.67776,-148.81482,0.55
63.17693,-146.57309,0.65
63.78538,-146.49952,0.78
62.95532,-145.4091,0.81
64.47837,-147.1202,0.68
62.93086,-146.23589,0.57
64.98259,-147.68124,0.80
64.80203,-148.5213,0.65
65.14847,-147.18016,0.78
64.75552,-145.73851,0.75
63.00905,-144.53448,0.64
64.30721,-148.80055,0.90
65.2647,-145.80453,0.83
64.45878,-147.63983,0.66
62.76528,-148.24065,0.66
63.3176,-147.71531,0.86
64.72039,-147.28688,0.78
63.82232,-148.16829,0.66
63.52604,-146.69128,0.59
63.27262,-146.45338,0.83
63.43052,-146.62681,0.75
62.83744,-148.66605,0.74
63.41741,-146.37827,0.90
65.20096,-145.85602,0.81
64.31724,-145.58972,0.77
64.54132,-146.92678,0.63
64.77723,-145.34241,0.65
62.8015,-145.40777,0.72
64.2368,-146.83928,0.58
62.87279,-146.11191,0.77
65.32645,-146.42764,0.77
63.38057,-147.38819,0.59
64.06185,-146.04989,0.78
63.54498,-148.51199,0.79
64.8888,-148.02345,0.93
65.02306,-148.76723,0.55
64.84742,-147.91191,0.52
64.93992,-147.15727,0.84
64.71457,-144.64059,0.80
65.13555,-144.68454,0.68
64.4923,-147.06922,0.78
63.04484,-148.78201,0.88
64.04583,-144.61114,0.85
63.95818,-146.39399,0.70
63.82904,-148.7928,0.57
65.03567,-146.91409,0.57
65.05297,-146.96408,0.83
63.98265,-148.33502,0.84
65.02099,-147.69108,0.88
64.67128,-147.76608,0.73
63.92377,-144.88445,0.64
62.71718,-144.89389,0.78
64.96173,-146.7319,0.50
62.95477,-145.63417,0.81
64.13445,-147.47002,0.79
63.97938,-146.35392,0.74
62.97953,-148.15575,0.89
63.65553,-145.92456,0.57
63.72941,-148.59676,0.84
65.21896,-145.78597,0.48
64.24156,-146.63387,0.78
65.536,-144.96788,0.69
62.7669,-148.79459,0.90
64.60059,-148.6474,0.69
64.8026,-148.814,0.77
64.83815,-145.26272,0.89
65.09773,-147.71083,0.74
64.93725,-145.42745,0.65
65.15625,-145.47884,0.55
64.89487,-147.21048,0.84
63.53516,-148.47408,0.84
65.09597,-144.96225,0.75
64.72385,-147.72487,0.63
64.64988,-146.37084,0.87
63.30735,-147.3536,0.71
63.70864,-147.7668,0.74
62.72972,-147.61874,0.79
64.87495,-147.39768,0.54
62.77141,-144.80799,0.83
63.05182,-145.35684,0.59
64.28755,-144.61489,0.80
64.72667,-144.75159,0.71
64.53398,-146.91603,0.59
64.89289,-145.3642,1.00
63.35978,-147.24299,0.44
65.46661,-145.88325,0.68
63.6837,-144.56172,0.67
64.50219,-148.04006,0.83
64.68012,-146.86803,0.79
64.7534,-148.32528,0.76
65.32085,-147.83368,0.41
64.19831,-147.61118,0.57
64.49714,-145.67855,0.56
64.58539,-144.67331,0.56
65.38132,-148.59267,0.00
63.83374,-148.70509,0.28
63.02524,-146.70641,0.26
64.45225,-146.3465,0.56
63.12257,-144.7955,0.00
63.37818,-145.36261,0.55
64.73897,-147.21852,0.60
63.13124,-146.80743,0.56
64.96701,-145.35081,0.74
64.32783,-146.23909,0.80
63.32661,-144.56665,1.25
62.92187,-148.34965,1.21
63.13136,-146.62451,0.44
62.91616,-148.15723,1.26
64.65037,-147.87894,0.35
64.43201,-144.60269,1.01
64.56255,-148.0831,0.72
64.4128,-146.4553,0.82
63.04273,-145.38995,0.56
63.46937,-145.55457,0.59
62.71865,-145.2985,0.53
64.679,-146.98594,0.43
64.92851,-148.32735,0.61
64.84675,-145.46489,0.43
64.40306,-148.53827,0.52
63.71317,-145.75024,0.56
64.92336,-147.18075,0.54
65.22489,-146.93106,0.45
65.16842,-145.2328,0.91
62.91735,-147.58495,1.48
64.43366,-148.32055,0.65
63.96124,-145.05088,0.63
63.23238,-145.37152,0.02
65.0598,-147.16785,0.00
63.72789,-146.37227,0.00
64.00829,-147.40386,0.72
64.98566,-144.52178,1.15
64.98831,-145.73936,0.51
63.32933,-148.0339,0.10
64.93043,-148.20868,0.00
62.6962,-146.55102,0.00
63.33624,-146.15141,0.30
65.37211,-145.38228,0.34
64.47104,-147.10943,0.69
65.05752,-145.07456,0.16
63.1753,-145.3178,0.19
63.01869,-147.20027,0.35
64.53483,-147.51392,0.10
64.34749,-148.47791,0.55
65.1473,-145.51389,0.36
63.33994,-148.21208,0.50
64.0566,-144.76442,0.22
63.36776,-144.87061,0.52
62.98101,-144.78993,0.37
62.69202,-146.99802,0.00
63.25398,-145.74202,0.00
63.13523,-146.05922,0.51
63.53579,-146.17397,0.64
64.64864,-147.32405,0.52
64.2179,-145.31094,1.04
63.3985,-145.6642,0.62
63.7919,-144.72945,0.42
65.09469,-145.79751,0.60
65.18628,-148.13996,1.36
62.79158,-147.72837,0.61
65.15831,-148.31695,0.79
65.41024,-145.5101,0.75
64.6347,-144.83557,1.42
63.93414,-147.22581,0.84
62.86287,-144.54648,0.60
63.79372,-145.03069,1.02
64.97148,-145.88244,0.86
62.7611,-147.29796,0.99
62.71102,-146.39041,1.24
64.61105,-144.96729,1.31
63.62039,-145.71486,0.73
63.29858,-146.39754,0.72
63.68188,-146.05341,0.88
64.22662,-147.24993,0.52
63.11681,-146.12523,0.54
63.09367,-148.08858,0.54
63.93811,-145.59802,0.31
65.05306,-148.32481,0.47
63.9776,-145.25838,0.40
63.455,-146.13134,0.48
64.75509,-146.16607,0.54
62.77712,-144.63663,0.39
64.31783,-144.88921,0.51
62.98842,-148.58417,0.49
63.17912,-145.64081,0.52
63.54439,-147.25036,0.52
65.55669,-146.16275,0.53
62.77265,-146.42877,0.51
63.42477,-148.17224,0.41
64.07513,-147.31257,0.39
64.35724,-145.66935,0.47
64.80546,-145.31129,0.59
64.45322,-144.79544,0.51
64.7299,-145.01555,0.27
62.74468,-145.7595,1.66
63.72734,-147.37265,0.64
63.6576,-146.73749,0.47
63.16368,-148.56048,0.70
64.24789,-147.80323,1.05
64.32233,-145.22232,1.33
63.21505,-148.03159,0.35
63.69923,-146.40166,0.69
64.17328,-145.1328,0.69
65.4756,-145.04967,0.45
64.21835,-146.34176,0.00
63.99769,-148.49988,0.00
63.33499,-145.78357,0.00
63.37006,-148.46579,0.57
65.56163,-147.46855,0.39
64.79283,-148.70151,0.91
65.12509,-147.87454,0.00
62.7365,-145.45657,0.34
63.54297,-147.10903,0.00
64.22728,-147.32193,0.43
64.80531,-147.38966,0.55
63.12237,-144.68246,0.52
63.16353,-147.95761,0.49
65.38391,-148.69565,0.32
64.91036,-145.53192,0.69
64.07773,-144.95527,0.44
63.66381,-147.95929,0.50
64.69302,-146.36199,0.55
65.37409,-145.77144,0.49
63.10321,-145.01828,1.24
64.53669,-146.94382,0.82
63.79804,-146.93681,0.67
64.21296,-145.56086,0.66
65.08705,-146.79745,0.63
63.63265,-146.0083,1.36
64.20837,-145.99903,0.94
65.46864,-146.34802,0.84
63.44137,-144.90038,1.30
65.35738,-145.36093,1.25
63.19036,-146.15725,0.86
64.19086,-146.6317,1.23
63.33065,-148.31501,0.82
64.61387,-145.34813,1.24
65.31774,-148.14796,1.26
63.82307,-144.61058,0.59
62.85893,-146.16106,0.47
64.03222,-144.54658,0.84
63.26425,-146.74012,0.81
63.71137,-148.26379,1.19
64.17418,-145.97422,0.80
63.36755,-148.43877,0.31
64.38431,-148.05448,0.55
64.50674,-147.61562,0.47
64.12932,-144.56224,0.41
63.49215,-148.76253,1.25
64.36639,-147.0038,0.84
62.74995,-145.51926,0.55
64.15223,-144.82513,1.26
65.37208,-146.44709,0.99
65.04297,-146.92499,0.48
64.50908,-147.97845,1.80
63.96119,-144.93526,0.68
64.65719,-147.81704,0.46
64.74491,-146.12753,0.89
64.23454,-146.12989,0.98
64.00262,-146.64414,0.81
64.24921,-144.84159,0.60
63.38222,-146.46745,0.28
64.36029,-148.06626,0.65
64.31482,-144.86176,0.49
64.45068,-145.77773,0.00
63.92478,-147.25924,0.68
63.0435,-145.68524,0.07
65.3597,-147.57495,0.49
63.6589,-145.19276,0.60
62.97053,-145.31651,0.17
64.31861,-147.2898,0.00
64.49365,-147.81148,0.46
64.34839,-146.69346,0.46
65.13381,-145.99858,1.04
